,player_id,Player,Nation,Pos,Squad,Comp,Age,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
354,1354,Luke Shaw,ENG,DF,Manchester United,Premier League,28,0.0336,0.0588,0.0924,0.0336,0.0924,0.0336,0.21,0.2352,0.0336,0.2352
355,1355,Bernardo Silva,POR,"MF,FW",Manchester City,Premier League,29,0.264,0.3036,0.5741999999999999,0.264,0.5741999999999999,0.1254,0.2376,0.363,0.1254,0.363
356,1356,Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,23,0.0562499999999999,0.121875,0.1781249999999999,0.0562499999999999,0.1781249999999999,0.096875,0.115625,0.2125,0.096875,0.2125
357,1357,Giovanni Simeone,ARG,"FW,MF",SSC Napoli,Serie A,28,1.36,0.2112,1.5712000000000002,1.36,1.5712000000000002,0.5696,0.2848,0.8544,0.5696,0.8544
358,1358,Xavi Simons,NED,MF,RB Leipzig,Bundesliga,20,0.875,1.1749999999999998,2.05,0.875,2.05,0.2249999999999999,0.2,0.425,0.2249999999999999,0.425
359,1359,Ayanda Sishuba,BEL,MF,RC Lens,Ligue 1,18,0.0,0.0,0.0,0.0,0.0,1.0791000000000002,0.1417,1.2208,1.0791000000000002,1.2208
360,1360,Leo Skiri Østigård,NOR,DF,SSC Napoli,Serie A,23,0.0,0.0,0.0,0.0,0.0,0.0192,0.0064,0.0256,0.0192,0.0256
361,1361,Milan Škriniar,SVK,DF,Paris Saint-Germain,Ligue 1,28,0.0,0.0,0.0,0.0,0.0,0.043875,0.008775,0.05265,0.043875,0.05265
362,1362,Emile Smith Rowe,ENG,FW,Arsenal FC,Premier League,23,0.0,1.240155,1.240155,0.0,1.240155,0.165354,0.425196,0.59055,0.165354,0.59055
363,1363,Alex Sola,ESP,"DF,MF",Real Sociedad,La Liga,24,0.0,0.0,0.0,0.0,0.0,0.0256499999999999,0.0170999999999999,0.04275,0.0256499999999999,0.04275
364,1364,Carlos Soler,ESP,"MF,FW",Paris Saint-Germain,Ligue 1,26,0.201825,0.131625,0.33345,0.201825,0.33345,0.1813499999999999,0.1286999999999999,0.307125,0.1813499999999999,0.307125
365,1365,Yann Sommer,SUI,GK,Inter Milan,Serie A,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,1366,Florian Sotoca,FRA,"MF,FW",RC Lens,Ligue 1,32,0.209825,0.3379,0.542275,0.1853,0.51775,0.297025,0.258875,0.5559000000000001,0.2398,0.498675
367,1367,Boubakary Soumaré,FRA,MF,Sevilla,La Liga,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,1368,Djibril Sow,SUI,MF,Sevilla,La Liga,26,0.0,0.2884,0.2884,0.0,0.2884,0.1442,0.1339,0.2781,0.1442,0.2781
369,1369,Çağlar Söyüncü,TUR,DF,Atlético Madrid,La Liga,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,1370,Stijn Spierings,NED,MF,RC Lens,Ligue 1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,1371,Marco Sportiello,ITA,GK,AC Milan,Serie A,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,1372,Niklas Süle,GER,DF,Borussia Dortmund,Bundesliga,28,0.0726,0.117975,0.190575,0.0726,0.190575,0.0847,0.081675,0.17545,0.0847,0.17545
373,1373,Suso,ESP,"FW,MF",Sevilla,La Liga,29,0.187975,0.3193,0.507275,0.187975,0.507275,0.10815,0.24205,0.347625,0.10815,0.347625
374,1374,Matt Targett,ENG,DF,Newcastle United,Premier League,28,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.072,0.0,0.072
375,1375,Aurélien Tchouaméni,FRA,MF,Real Madrid,La Liga,23,0.0,0.164475,0.164475,0.0,0.164475,0.099975,0.093525,0.196725,0.099975,0.196725
376,1376,Mathys Tel,FRA,"FW,MF",FC Bayern München,Bundesliga,18,2.112375,0.350425,2.466075,2.112375,2.466075,0.74015,0.21615,0.9563,0.74015,0.9563
377,1377,Marc-André ter Stegen,GER,GK,FC Barcelona,La Liga,31,0.0,0.0,0.0,0.0,0.0,0.0,0.00945,0.00945,0.0,0.00945
378,1378,Malick Thiaw,GER,DF,AC Milan,Serie A,22,0.0,0.0,0.0,0.0,0.0,0.0560499999999999,0.0088499999999999,0.0649,0.0560499999999999,0.0649
379,1379,Adrien Thomasson,FRA,MF,RC Lens,Ligue 1,29,0.2861249999999999,0.2861249999999999,0.5722499999999999,0.2861249999999999,0.5722499999999999,0.226175,0.204375,0.43055,0.226175,0.43055
380,1380,Marcus Thuram,FRA,FW,Inter Milan,Serie A,26,0.559,0.8320000000000001,1.3910000000000002,0.559,1.3910000000000002,0.637,0.2339999999999999,0.8710000000000001,0.637,0.8710000000000001
381,1381,Kieran Tierney,SCO,DF,Real Sociedad,La Liga,26,0.0,0.2166,0.2166,0.0,0.2166,0.0341999999999999,0.05415,0.08835,0.0341999999999999,0.08835
382,1382,Jurriën Timber,NED,DF,Arsenal FC,Premier League,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,1383,Takehiro Tomiyasu,JPN,DF,Arsenal FC,Premier League,24,0.0,0.165354,0.165354,0.0,0.165354,0.043307,0.094488,0.137795,0.043307,0.137795
384,1384,Fikayo Tomori,ENG,DF,AC Milan,Serie A,25,0.0885,0.0265499999999999,0.1239,0.0885,0.1239,0.1002999999999999,0.0265499999999999,0.12685,0.1002999999999999,0.12685
385,1385,Sandro Tonali,ITA,MF,Newcastle United,Premier League,23,0.153,0.207,0.36,0.153,0.36,0.129,0.219,0.351,0.129,0.351
386,1386,Ferrán Torres,ESP,FW,FC Barcelona,La Liga,23,0.55125,0.12285,0.6740999999999999,0.55125,0.6740999999999999,0.43155,0.35595,0.7875,0.3843,0.7402500000000001
387,1387,Óliver Torres,ESP,MF,Sevilla,La Liga,28,0.100425,0.0309,0.131325,0.100425,0.131325,0.095275,0.12875,0.224025,0.095275,0.224025
388,1388,Lucas Tousart,FRA,MF,Union Berlin,Bundesliga,26,0.0,0.0,0.0,0.0,0.0,0.063,0.042,0.1155,0.063,0.1155
389,1389,Hamari Traoré,MLI,DF,Real Sociedad,La Liga,31,0.0,0.1823999999999999,0.1823999999999999,0.0,0.1823999999999999,0.0113999999999999,0.1139999999999999,0.1139999999999999,0.0113999999999999,0.1139999999999999
390,1390,Christopher Trimmel,AUT,DF,Union Berlin,Bundesliga,36,0.0,0.23625,0.23625,0.0,0.23625,0.0315,0.15225,0.18375,0.0315,0.18375
391,1391,Kieran Trippier,ENG,DF,Newcastle United,Premier League,33,0.027,0.327,0.354,0.027,0.354,0.018,0.393,0.42,0.018,0.42
392,1392,Leandro Trossard,BEL,FW,Arsenal FC,Premier League,28,0.3937,1.1456670000000002,1.527556,0.3937,1.527556,0.23622,0.7755890000000001,1.011809,0.23622,1.011809
393,1393,Beñat Turrientes,ESP,MF,Real Sociedad,La Liga,21,0.0,0.0,0.0,0.0,0.0,0.0455999999999999,0.1367999999999999,0.17955,0.0455999999999999,0.17955
394,1394,Manuel Ugarte Ribeiro,URU,MF,Paris Saint-Germain,Ligue 1,22,0.0,0.2223,0.2223,0.0,0.2223,0.0351,0.1052999999999999,0.1404,0.0351,0.1404
395,1395,Sven Ulreich,GER,GK,FC Bayern München,Bundesliga,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,1396,Dayot Upamecano,FRA,DF,FC Bayern München,Bundesliga,24,0.0,0.0393,0.0393,0.0,0.0393,0.04585,0.009825,0.05895,0.04585,0.05895
397,1397,Federico Valverde,URU,MF,Real Madrid,La Liga,25,0.293475,0.13545,0.4386,0.293475,0.4386,0.183825,0.26445,0.4515,0.183825,0.4515
398,1398,Raphaël Varane,FRA,DF,Manchester United,Premier League,30,0.1064,0.0,0.1064,0.1064,0.1064,0.1344,0.0084,0.1428,0.1344,0.1428
399,1399,Lucas Vázquez,ESP,"DF,MF",Real Madrid,La Liga,32,0.299925,0.306375,0.6063,0.299925,0.6063,0.151575,0.190275,0.34185,0.151575,0.34185
400,1400,Matías Vecino,URU,MF,SS Lazio,Serie A,32,0.23865,0.0,0.23865,0.23865,0.23865,0.163725,0.024975,0.1887,0.163725,0.1887
401,1401,Fabio Vieira,POR,MF,Arsenal FC,Premier League,23,0.212598,0.8228329999999999,1.035431,0.212598,1.035431,0.2598419999999999,0.724408,0.9763759999999998,0.2598419999999999,0.9763759999999998
402,1402,Vitinha,POR,"MF,FW",Paris Saint-Germain,Ligue 1,23,0.061425,0.096525,0.15795,0.061425,0.15795,0.12285,0.125775,0.248625,0.12285,0.248625
403,1403,Kevin Volland,GER,MF,Union Berlin,Bundesliga,31,0.0,1.029,1.029,0.0,1.029,0.336,0.777,1.1130000000000002,0.336,1.1130000000000002
404,1404,Stefan de Vrij,NED,DF,Inter Milan,Serie A,31,0.04875,0.0,0.04875,0.04875,0.04875,0.10725,0.00975,0.1169999999999999,0.10725,0.1169999999999999
405,1405,Elye Wahi,FRA,FW,RC Lens,Ligue 1,20,0.3597,0.3597,0.7303000000000001,0.3597,0.7303000000000001,0.327,0.1199,0.4469,0.327,0.4469
406,1406,Kyle Walker,ENG,DF,Manchester City,Premier League,33,0.0,0.0561,0.0561,0.0,0.0561,0.0231,0.0594,0.0792,0.0231,0.0792
407,1407,Aaron Wan-Bissaka,ENG,DF,Manchester United,Premier League,25,0.0,0.0728,0.0728,0.0,0.0728,0.0588,0.1344,0.2016,0.0588,0.2016
408,1408,Timo Werner,GER,"MF,FW",RB Leipzig,Bundesliga,27,0.684375,0.13125,0.815625,0.684375,0.815625,0.534375,0.15,0.6875,0.534375,0.6875
409,1409,Ben White,ENG,DF,Arsenal FC,Premier League,25,0.070866,0.1771649999999999,0.248031,0.070866,0.248031,0.070866,0.149606,0.220472,0.070866,0.220472
410,1410,Callum Wilson,ENG,FW,Newcastle United,Premier League,31,1.1909999999999998,0.216,1.407,0.96,1.176,1.134,0.12,1.2539999999999998,0.942,1.062
411,1411,Axel Witsel,BEL,"DF,MF",Atlético Madrid,La Liga,34,0.0,0.0,0.0,0.0,0.0,0.0244,0.0366,0.07015,0.0244,0.07015
412,1412,Marius Wolf,GER,DF,Borussia Dortmund,Bundesliga,28,0.05445,0.166375,0.21175,0.05445,0.21175,0.063525,0.2541,0.317625,0.063525,0.317625
413,1413,Abduqodir Xusanov,UZB,DF,RC Lens,Ligue 1,19,0.0,0.0,0.0,0.0,0.0,0.1526,0.0,0.1526,0.1526,0.1526
414,1414,Lamine Yamal,ESP,"FW,MF",FC Barcelona,La Liga,16,0.0,0.0693,0.0693,0.0,0.0693,3.77055,0.11655,3.88395,3.77055,3.88395
415,1415,Mattia Zaccagni,ITA,FW,SS Lazio,Serie A,28,0.31635,0.158175,0.48285,0.291375,0.457875,0.219225,0.1387499999999999,0.34965,0.19425,0.333
416,1416,Warren Zaire-Emery,FRA,MF,Paris Saint-Germain,Ligue 1,17,0.166725,0.049725,0.21645,0.166725,0.21645,0.13455,0.0497249999999999,0.184275,0.13455,0.184275
417,1417,Arsen Zakharyan,RUS,"MF,FW",Real Sociedad,La Liga,20,0.0,0.0,0.0,0.0,0.0,0.0,0.6497999999999999,0.6497999999999999,0.0,0.6497999999999999
418,1418,Andre-Frank Zambo Anguissa,CMR,MF,SSC Napoli,Serie A,27,0.0864,0.144,0.2304,0.0864,0.2304,0.1408,0.0928,0.2336,0.1408,0.2336
419,1419,Alessio Zerbin,ITA,FW,SSC Napoli,Serie A,24,0.0,0.0,0.0,0.0,0.0,0.1152,0.0,0.1152,0.1152,0.1152
420,1420,Piotr Zieliński,POL,MF,SSC Napoli,Serie A,29,0.2304,0.3551999999999999,0.5824,0.1728,0.528,0.208,0.3551999999999999,0.5632,0.1632,0.5184000000000001
421,1421,Oleksandr Zinchenko,UKR,DF,Arsenal FC,Premier League,26,0.047244,0.094488,0.153543,0.047244,0.153543,0.082677,0.094488,0.1771649999999999,0.082677,0.1771649999999999
422,1422,Igor Zubeldia,ESP,DF,Real Sociedad,La Liga,26,0.0341999999999999,0.0341999999999999,0.05985,0.0341999999999999,0.05985,0.0313499999999999,0.0341999999999999,0.0683999999999999,0.0313499999999999,0.0683999999999999
423,1423,Martín Zubimendi,ESP,MF,Real Sociedad,La Liga,24,0.0741,0.07695,0.15105,0.0741,0.15105,0.0854999999999999,0.0569999999999999,0.1339499999999999,0.0854999999999999,0.1339499999999999
424,1424,Martin Ødegaard,NOR,MF,Arsenal FC,Premier League,24,0.641731,0.23622,0.877951,0.574802,0.811022,0.4566919999999999,0.287401,0.744093,0.4055109999999999,0.692912
425,1425,Fredrik Aursnes,NOR,DF,SL Benfica,Liga Portugal,27,0.0237999999999999,0.0237999999999999,0.0492999999999999,0.0237999999999999,0.0492999999999999,0.0067999999999999,0.0373999999999999,0.0441999999999999,0.0067999999999999,0.0441999999999999
426,1426,Nicolás Otamendi,ARG,DF,SL Benfica,Liga Portugal,35,0.0,0.0,0.0,0.0,0.0,0.0067999999999999,0.0033999999999999,0.0101999999999999,0.0067999999999999,0.0101999999999999
427,1427,Rafa Silva,POR,MF,SL Benfica,Liga Portugal,30,0.0730999999999999,0.0985999999999999,0.1717,0.0730999999999999,0.1717,0.0951999999999999,0.0900999999999999,0.1836,0.0951999999999999,0.1836
428,1428,Alexander Bah,DEN,DF,SL Benfica,Liga Portugal,25,0.0271999999999999,0.0,0.0271999999999999,0.0271999999999999,0.0271999999999999,0.0135999999999999,0.0084999999999999,0.0220999999999999,0.0135999999999999,0.0220999999999999
429,1429,Orkun Kökçü,TUR,MF,SL Benfica,Liga Portugal,22,0.0288999999999998,0.0288999999999998,0.0560999999999999,0.0288999999999998,0.0560999999999999,0.0254999999999999,0.0509999999999999,0.0765,0.0254999999999999,0.0765
430,1430,António Silva,POR,DF,SL Benfica,Liga Portugal,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,1431,Ángel Di María,ARG,FW,SL Benfica,Liga Portugal,35,0.1547,0.0305999999999999,0.1852999999999999,0.1240999999999998,0.1547,0.1172999999999999,0.0271999999999999,0.1444999999999999,0.0934999999999999,0.1206999999999999
432,1432,João Neves,POR,MF,SL Benfica,Liga Portugal,19,0.0,0.0339999999999999,0.0339999999999999,0.0,0.0339999999999999,0.0152999999999999,0.0203999999999999,0.0356999999999999,0.0152999999999999,0.0356999999999999
433,1433,João Mário,POR,FW,SL Benfica,Liga Portugal,30,0.0,0.0,0.0,0.0,0.0,0.0492999999999999,0.0203999999999999,0.0696999999999999,0.0492999999999999,0.0696999999999999
434,1434,Petar Musa,CRO,FW,SL Benfica,Liga Portugal,25,0.1393999999999999,0.0,0.1393999999999999,0.1393999999999999,0.1393999999999999,0.1189999999999998,0.0050999999999998,0.1240999999999998,0.1189999999999998,0.1240999999999998
435,1435,Samuel Soares,POR,GK,SL Benfica,Liga Portugal,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,1436,Anatolii Trubin,UKR,GK,SL Benfica,Liga Portugal,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,1437,David Neres,BRA,FW,SL Benfica,Liga Portugal,26,0.0577999999999999,0.1750999999999999,0.2345999999999999,0.0577999999999999,0.2345999999999999,0.0645999999999999,0.1189999999999998,0.1818999999999999,0.0645999999999999,0.1818999999999999
438,1438,Arthur,BRA,FW,SL Benfica,Liga Portugal,25,0.0,0.0,0.0,0.0,0.0,0.0475999999999999,0.0067999999999999,0.0526999999999998,0.0475999999999999,0.0526999999999998
439,1439,Florentino Luís,POR,MF,SL Benfica,Liga Portugal,24,0.0,0.0,0.0,0.0,0.0,0.0135999999999999,0.0,0.0135999999999999,0.0135999999999999,0.0135999999999999
440,1440,David Jurásek,CZE,DF,SL Benfica,Liga Portugal,23,0.0,0.0,0.0,0.0,0.0,0.0033999999999999,0.0271999999999999,0.0322999999999999,0.0033999999999999,0.0322999999999999
441,1441,Morato,BRA,DF,SL Benfica,Liga Portugal,22,0.0,0.0,0.0,0.0,0.0,0.0033999999999999,0.0,0.0033999999999999,0.0033999999999999,0.0033999999999999
442,1442,Odisseas Vlachodimos,GRE,GK,SL Benfica,Liga Portugal,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,1443,Chiquinho,POR,MF,SL Benfica,Liga Portugal,28,0.0,0.0,0.0,0.0,0.0,0.0152999999999999,0.0696999999999999,0.0832999999999998,0.0152999999999999,0.0832999999999998
444,1444,Casper Tengstedt,DEN,"FW,MF",SL Benfica,Liga Portugal,23,0.3552999999999999,0.0,0.3552999999999999,0.3552999999999999,0.3552999999999999,0.0765,0.0747999999999999,0.1512999999999999,0.0765,0.1512999999999999
445,1445,João Victor,BRA,DF,SL Benfica,Liga Portugal,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,1446,Tomás Araújo,POR,"MF,DF",SL Benfica,Liga Portugal,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,1447,Mihailo Ristić,SRB,DF,SL Benfica,Liga Portugal,27,0.0,0.0,0.0,0.0,0.0,0.0,1.6388,1.6388,0.0,1.6388
448,1448,Diogo Costa,POR,GK,FC Porto,Liga Portugal,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,1449,Galeno,BRA,"MF,DF",FC Porto,Liga Portugal,25,0.0263571428571428,0.0263571428571428,0.0527142857142856,0.0,0.0263571428571428,0.0650142857142856,0.022842857142857,0.0878571428571428,0.0246,0.047442857142857
450,1450,Mehdi Taremi,IRN,FW,FC Porto,Liga Portugal,31,0.0263571428571428,0.0263571428571428,0.0544714285714284,0.0263571428571428,0.0544714285714284,0.0421714285714284,0.0140571428571428,0.0562285714285714,0.0421714285714284,0.0562285714285714
451,1451,Stephen Eustáquio,CAN,MF,FC Porto,Liga Portugal,26,0.0298714285714284,0.0,0.0298714285714284,0.0298714285714284,0.0298714285714284,0.022842857142857,0.0017571428571428,0.0246,0.022842857142857,0.0246
452,1452,João Mário Lopes,POR,DF,FC Porto,Liga Portugal,23,0.0,0.0,0.0,0.0,0.0,0.010542857142857,0.0070285714285714,0.0175714285714284,0.010542857142857,0.0175714285714284
453,1453,Pepê,BRA,"MF,DF",FC Porto,Liga Portugal,26,0.0,0.0,0.0,0.0,0.0,0.0210857142857142,0.0263571428571428,0.047442857142857,0.0210857142857142,0.047442857142857
454,1454,Fábio Cardoso,POR,DF,FC Porto,Liga Portugal,29,0.0,0.0421714285714284,0.0421714285714284,0.0,0.0421714285714284,0.010542857142857,0.0052714285714284,0.0158142857142856,0.010542857142857,0.0158142857142856
455,1455,Iván Marcano,ESP,DF,FC Porto,Liga Portugal,36,0.0860999999999998,0.0,0.0860999999999998,0.0860999999999998,0.0860999999999998,0.0562285714285714,0.0052714285714284,0.0614999999999998,0.0562285714285714,0.0614999999999998
456,1456,Wendell,BRA,DF,FC Porto,Liga Portugal,30,0.035142857142857,0.035142857142857,0.0702857142857142,0.035142857142857,0.0702857142857142,0.0052714285714284,0.0210857142857142,0.0263571428571428,0.0052714285714284,0.0263571428571428
457,1457,David Carmo,POR,DF,FC Porto,Liga Portugal,24,0.0,0.0,0.0,0.0,0.0,0.0017571428571428,0.0052714285714284,0.0070285714285714,0.0017571428571428,0.0070285714285714
458,1458,Alan Varela,ARG,MF,FC Porto,Liga Portugal,22,0.0,0.0,0.0,0.0,0.0,0.0035142857142856,0.0017571428571428,0.0052714285714284,0.0035142857142856,0.0052714285714284
459,1459,Nicolás González,ESP,MF,FC Porto,Liga Portugal,21,0.0,0.0,0.0,0.0,0.0,0.0052714285714284,0.0193285714285714,0.0263571428571428,0.0052714285714284,0.0263571428571428
460,1460,Toni Martínez,ESP,FW,FC Porto,Liga Portugal,26,0.1300285714285714,0.0,0.1300285714285714,0.1300285714285714,0.1300285714285714,0.0579857142857142,0.022842857142857,0.0808285714285714,0.0579857142857142,0.0808285714285714
461,1461,Pepe,POR,DF,FC Porto,Liga Portugal,40,0.0,0.0878571428571428,0.0878571428571428,0.0,0.0878571428571428,0.0,0.0087857142857142,0.0087857142857142,0.0,0.0087857142857142
462,1462,André Franco,POR,"MF,FW",FC Porto,Liga Portugal,25,0.0,0.0896142857142856,0.0896142857142856,0.0,0.0896142857142856,0.0158142857142856,0.1247571428571428,0.1388142857142856,0.0158142857142856,0.1388142857142856
463,1463,Ivan Jaime Pajuelo,ESP,MF,FC Porto,Liga Portugal,23,0.0931285714285714,0.0,0.0931285714285714,0.0931285714285714,0.0931285714285714,0.0368999999999999,0.022842857142857,0.059742857142857,0.0368999999999999,0.059742857142857
464,1464,Zaidu Sanusi,NGA,DF,FC Porto,Liga Portugal,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0193285714285714,0.0193285714285714,0.0,0.0193285714285714
465,1465,Fran Navarro,ESP,"FW,MF",FC Porto,Liga Portugal,25,0.0,0.0,0.0,0.0,0.0,0.0984,0.022842857142857,0.121242857142857,0.0984,0.121242857142857
466,1466,Gonçalo Borges,POR,"MF,DF",FC Porto,Liga Portugal,22,0.0,0.1985571428571428,0.1985571428571428,0.0,0.1985571428571428,0.0070285714285714,0.1423285714285714,0.1493571428571428,0.0070285714285714,0.1493571428571428
467,1467,Otávio,POR,"MF,FW",FC Porto,Liga Portugal,28,0.0,0.0,0.0,0.0,0.0,0.0052714285714284,0.0175714285714284,0.022842857142857,0.0052714285714284,0.022842857142857
468,1468,Romário Baró,POR,MF,FC Porto,Liga Portugal,23,0.0,0.0,0.0,0.0,0.0,0.0281142857142856,0.0052714285714284,0.0333857142857142,0.0281142857142856,0.0333857142857142
469,1469,Evanilson,BRA,FW,FC Porto,Liga Portugal,23,0.268842857142857,0.0,0.268842857142857,0.268842857142857,0.268842857142857,0.1124571428571428,0.0,0.1124571428571428,0.0896142857142856,0.0896142857142856
470,1470,Marko Grujić,SRB,MF,FC Porto,Liga Portugal,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,1471,Danny Loader,ENG,"FW,DF",FC Porto,Liga Portugal,23,0.0,0.0,0.0,0.0,0.0,0.0492,0.0,0.0492,0.0492,0.0492
472,1472,Francisco Conceição,POR,"FW,MF",FC Porto,Liga Portugal,20,0.0,0.0,0.0,0.0,0.0,0.1353,0.0123,0.1475999999999999,0.1353,0.1475999999999999
473,1473,Walter Benítez,ARG,GK,PSV Eindhoven,Eredivisie,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,1474,Joey Veerman,NED,MF,PSV Eindhoven,Eredivisie,24,0.0548857142857142,0.1097714285714285,0.1646571428571428,0.0548857142857142,0.1646571428571428,0.0226,0.0855571428571428,0.106542857142857,0.0226,0.106542857142857
475,1475,Patrick van Aanholt,NED,DF,PSV Eindhoven,Eredivisie,33,0.0,0.0290571428571428,0.0290571428571428,0.0,0.0290571428571428,0.0096857142857142,0.0435857142857142,0.0516571428571428,0.0096857142857142,0.0516571428571428
476,1476,André Ramalho,BRA,DF,PSV Eindhoven,Eredivisie,31,0.0,0.0,0.0,0.0,0.0,0.0080714285714285,0.0,0.0080714285714285,0.0080714285714285,0.0080714285714285
477,1477,Luuk de Jong,NED,FW,PSV Eindhoven,Eredivisie,33,0.1840285714285713,0.1226857142857141,0.3067142857142856,0.1226857142857141,0.2453714285714285,0.1469,0.0548857142857142,0.2017857142857141,0.0984714285714285,0.1533571428571428
478,1478,Noa Lang,NED,"FW,MF",PSV Eindhoven,Eredivisie,24,0.1226857142857141,0.0403571428571428,0.1630428571428571,0.1226857142857141,0.1630428571428571,0.095242857142857,0.061342857142857,0.1565857142857142,0.095242857142857,0.1565857142857142
479,1479,Olivier Boscagli,FRA,DF,PSV Eindhoven,Eredivisie,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0032285714285713,0.0032285714285713,0.0,0.0032285714285713
480,1480,Johan Bakayoko,BEL,FW,PSV Eindhoven,Eredivisie,20,0.0,0.0435857142857142,0.0435857142857142,0.0,0.0435857142857142,0.0403571428571428,0.0629571428571428,0.1033142857142856,0.0403571428571428,0.1033142857142856
481,1481,Ismael Saibari,MAR,"MF,FW",PSV Eindhoven,Eredivisie,22,0.0435857142857142,0.0435857142857142,0.0871714285714285,0.0435857142857142,0.0871714285714285,0.0645714285714285,0.0419714285714285,0.106542857142857,0.0645714285714285,0.106542857142857
482,1482,Jerdy Schouten,NED,"MF,DF",PSV Eindhoven,Eredivisie,26,0.0,0.0,0.0,0.0,0.0,0.0145285714285713,0.0193714285714285,0.0338999999999999,0.0145285714285713,0.0338999999999999
483,1483,Guus Til,NED,MF,PSV Eindhoven,Eredivisie,25,0.095242857142857,0.0468142857142856,0.1420571428571428,0.095242857142857,0.1420571428571428,0.1129999999999998,0.0532714285714285,0.1662714285714285,0.1129999999999998,0.1662714285714285
484,1484,Jordan Teze,NED,DF,PSV Eindhoven,Eredivisie,24,0.0,0.0968571428571428,0.0968571428571428,0.0,0.0968571428571428,0.0016142857142856,0.0258285714285713,0.0290571428571428,0.0016142857142856,0.0290571428571428
485,1485,Sergiño Dest,USA,DF,PSV Eindhoven,Eredivisie,22,0.0,0.0,0.0,0.0,0.0,0.004842857142857,0.027442857142857,0.0322857142857142,0.004842857142857,0.0322857142857142
486,1486,Ibrahim Sangaré,CIV,MF,PSV Eindhoven,Eredivisie,25,0.0,0.0807142857142856,0.0807142857142856,0.0,0.0807142857142856,0.0080714285714285,0.038742857142857,0.0484285714285713,0.0080714285714285,0.0484285714285713
487,1487,Hirving Lozano,MEX,"FW,MF",PSV Eindhoven,Eredivisie,28,0.083942857142857,0.0,0.083942857142857,0.083942857142857,0.083942857142857,0.1097714285714285,0.0742571428571428,0.1840285714285713,0.1097714285714285,0.1840285714285713
488,1488,Isaac Babadi,NED,MF,PSV Eindhoven,Eredivisie,18,0.0,0.0,0.0,0.0,0.0,0.0403571428571428,0.0,0.0403571428571428,0.0403571428571428,0.0403571428571428
489,1489,Yorbe Vertessen,BEL,FW,PSV Eindhoven,Eredivisie,22,0.1824142857142856,0.0920142857142856,0.2744285714285713,0.1824142857142856,0.2744285714285713,0.0984714285714285,0.1033142857142856,0.2017857142857141,0.0984714285714285,0.2017857142857141
490,1490,Armel Bella Kotchap,GER,DF,PSV Eindhoven,Eredivisie,21,0.0,0.0,0.0,0.0,0.0,0.1565857142857142,0.0,0.1565857142857142,0.1565857142857142,0.1565857142857142
491,1491,Ricardo Pepi,USA,"FW,MF",PSV Eindhoven,Eredivisie,20,0.4342428571428571,0.0,0.4342428571428571,0.2163142857142856,0.2163142857142856,0.4455428571428569,0.0209857142857142,0.4665285714285713,0.2905714285714286,0.3115571428571428
492,1492,Shurandy Sambo,NED,DF,PSV Eindhoven,Eredivisie,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0032285714285713,0.0032285714285713,0.0,0.0032285714285713
493,1493,Malik Tillman,USA,MF,PSV Eindhoven,Eredivisie,21,0.3454571428571428,0.0,0.3454571428571428,0.3454571428571428,0.3454571428571428,0.1533571428571428,0.0096857142857142,0.1614285714285713,0.1533571428571428,0.1614285714285713
494,1494,Anwar El Ghazi,NED,FW,PSV Eindhoven,Eredivisie,28,0.0,0.0,0.0,0.0,0.0,0.4762142857142856,0.0,0.4762142857142856,0.4762142857142856,0.4762142857142856
495,1495,Tygo Land,NED,MF,PSV Eindhoven,Eredivisie,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,1496,Matheus,BRA,GK,SC Braga,Liga Portugal,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
